Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
HIGH,1,BPFAEF57A2,ENTRYPOINT,"Manual review is required to ensure that ENTRYPOINT is used correctly to set the image's main command, and CMD is used to set default flags. This check verifies the correct use and combination of ENTRYPOINT and CMD instructions, including the use of a helper script if necessary.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",Global Check: Manual Review
HIGH,1,BPFE9F359F,Decouple applications,"Determining if a Dockerfile represents a container with a single concern requires understanding the application architecture and the processes it spawns, which cannot be accurately assessed with simple line-by-line checks.","Ensure each container is focused on a single concern. Decouple services into separate containers to improve scalability and maintainability. For complex applications, consider using Docker Compose to manage multi-container setups.",Global Check: Manual Review
HIGH,1,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",FROM ubuntu:latest
HIGH,1,BP32CAE590,Choose the right base image,Required pattern not found: Checks if the FROM instruction specifies the 'scratch' image for minimal base.,Ensure the base image is minimal and appropriate for the project's needs. Avoid using the 'latest' tag. Pin the image to a specific version using a digest. Review the Dockerfile manually to confirm the base image is from a trusted source and that a smaller image is used for production.,FROM ubuntu:latest
HIGH,1,BP32CAE590,Choose the right base image,Disallowed pattern found: Using 'latest' tag for base image.,Ensure the base image is minimal and appropriate for the project's needs. Avoid using the 'latest' tag. Pin the image to a specific version using a digest. Review the Dockerfile manually to confirm the base image is from a trusted source and that a smaller image is used for production.,FROM ubuntu:latest
HIGH,1,BP32CAE590,Choose the right base image,Required pattern not found: Check if the FROM instruction specifies an image pinned by digest.,Ensure the base image is minimal and appropriate for the project's needs. Avoid using the 'latest' tag. Pin the image to a specific version using a digest. Review the Dockerfile manually to confirm the base image is from a trusted source and that a smaller image is used for production.,FROM ubuntu:latest
MEDIUM,1,BP4C08BC02,ONBUILD,"Required pattern not found: Checks if the FROM instruction specifies an image with an 'onbuild' tag, indicating usage of an ONBUILD variant.",Ensure ONBUILD instructions are used judiciously and only when necessary for building derived images. Avoid using ADD or COPY within ONBUILD to prevent build failures due to missing context. Consider adding a separate tag for images built with ONBUILD to facilitate clear choice for Dockerfile authors.,FROM ubuntu:latest
INFO,1,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,FROM ubuntu:latest
INFO,1,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,FROM ubuntu:latest
INFO,1,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,FROM ubuntu:latest
INFO,1,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",FROM ubuntu:latest
INFO,1,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",FROM ubuntu:latest
INFO,1,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",FROM ubuntu:latest
HIGH,1,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",FROM ubuntu:latest
HIGH,1,BP8E7F00CF,FROM,"Required pattern not found: Checks if the FROM instruction specifies an Alpine image, potentially with a tag.","Use an official, version-pinned Alpine image as the base for your Dockerfile to minimize size and maintain security. Avoid using the 'latest' tag to ensure predictable builds.",FROM ubuntu:latest
HIGH,1,BP8E7F00CF,FROM,Disallowed pattern found: Using 'latest' tag for base image.,"Use an official, version-pinned Alpine image as the base for your Dockerfile to minimize size and maintain security. Avoid using the 'latest' tag to ensure predictable builds.",FROM ubuntu:latest
HIGH,1,BPB8CA77FB,Pin base image versions,Disallowed pattern found: Checks if the FROM instruction uses a tag instead of a digest.,"Pin your base image to a specific digest to ensure reproducibility and avoid unintended updates. For example, use 'FROM alpine@sha256:12345...' instead of 'FROM alpine:latest' or 'FROM alpine:3.19'.",FROM ubuntu:latest
HIGH,1,BPB8CA77FB,Pin base image versions,Required pattern not found: Check if the FROM instruction specifies an image pinned by digest.,"Pin your base image to a specific digest to ensure reproducibility and avoid unintended updates. For example, use 'FROM alpine@sha256:12345...' instead of 'FROM alpine:latest' or 'FROM alpine:3.19'.",FROM ubuntu:latest
MEDIUM,1,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,FROM ubuntu:latest
HIGH,1,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",FROM ubuntu:latest
HIGH,1,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",FROM ubuntu:latest
HIGH,2,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",FROM python:3.9 AS builder
HIGH,2,BP32CAE590,Choose the right base image,Required pattern not found: Checks if the FROM instruction specifies the 'scratch' image for minimal base.,Ensure the base image is minimal and appropriate for the project's needs. Avoid using the 'latest' tag. Pin the image to a specific version using a digest. Review the Dockerfile manually to confirm the base image is from a trusted source and that a smaller image is used for production.,FROM python:3.9 AS builder
HIGH,2,BP32CAE590,Choose the right base image,Required pattern not found: Check if the FROM instruction specifies an image pinned by digest.,Ensure the base image is minimal and appropriate for the project's needs. Avoid using the 'latest' tag. Pin the image to a specific version using a digest. Review the Dockerfile manually to confirm the base image is from a trusted source and that a smaller image is used for production.,FROM python:3.9 AS builder
MEDIUM,2,BP4C08BC02,ONBUILD,"Required pattern not found: Checks if the FROM instruction specifies an image with an 'onbuild' tag, indicating usage of an ONBUILD variant.",Ensure ONBUILD instructions are used judiciously and only when necessary for building derived images. Avoid using ADD or COPY within ONBUILD to prevent build failures due to missing context. Consider adding a separate tag for images built with ONBUILD to facilitate clear choice for Dockerfile authors.,FROM python:3.9 AS builder
INFO,2,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,FROM python:3.9 AS builder
INFO,2,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,FROM python:3.9 AS builder
INFO,2,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,FROM python:3.9 AS builder
INFO,2,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",FROM python:3.9 AS builder
INFO,2,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",FROM python:3.9 AS builder
INFO,2,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",FROM python:3.9 AS builder
HIGH,2,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",FROM python:3.9 AS builder
HIGH,2,BP8E7F00CF,FROM,"Required pattern not found: Checks if the FROM instruction specifies an Alpine image, potentially with a tag.","Use an official, version-pinned Alpine image as the base for your Dockerfile to minimize size and maintain security. Avoid using the 'latest' tag to ensure predictable builds.",FROM python:3.9 AS builder
HIGH,2,BPB8CA77FB,Pin base image versions,Required pattern not found: Check if the FROM instruction specifies an image pinned by digest.,"Pin your base image to a specific digest to ensure reproducibility and avoid unintended updates. For example, use 'FROM alpine@sha256:12345...' instead of 'FROM alpine:latest' or 'FROM alpine:3.19'.",FROM python:3.9 AS builder
MEDIUM,2,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,FROM python:3.9 AS builder
HIGH,2,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",FROM python:3.9 AS builder
HIGH,2,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",FROM python:3.9 AS builder
HIGH,4,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",RUN apt-get update
INFO,4,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get update
INFO,4,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get update
INFO,4,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get update
INFO,4,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get update
INFO,4,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get update
INFO,4,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get update
HIGH,4,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get update
MEDIUM,4,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes for readability.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get update
MEDIUM,4,BPAD173E04,RUN,Required pattern not found: Ensures RUN apt-get update and apt-get install are combined in the same RUN statement.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get update
MEDIUM,4,BPAD173E04,RUN,Required pattern not found: Detects if apt-get install commands include the --no-install-recommends option.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get update
MEDIUM,4,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to handle errors in piped commands.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get update
MEDIUM,4,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,Ensure your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image.,RUN apt-get update
HIGH,4,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get update
HIGH,4,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that the Dockerfile uses ENTRYPOINT to set the main command for the image, and CMD to provide default flags. If your application startup requires more than one step, consider using a helper script with ENTRYPOINT to facilitate this process.",RUN apt-get update
HIGH,5,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD instruction is used in the exec form.,"Ensure CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction within the Dockerfile. If CMD is used with ENTRYPOINT, ensure their usage is clear and intended. For interactive shells, verify that CMD provides a useful environment.",RUN apt-get install -y python3
INFO,5,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y python3
INFO,5,BP4F995E92,ADD or COPY,"Required pattern not found: Checks if ADD is used for adding tar files, which it can automatically extract.",Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y python3
INFO,5,BP4F995E92,ADD or COPY,Required pattern not found: Checks if COPY is used for copying files from the build context or from a stage in a multi-stage build.,Prefer using COPY for copying local files and directories. Use ADD only when you need to fetch files from remote URLs or automatically extract tar files.,RUN apt-get install -y python3
INFO,5,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL instruction is used with at least one key-value pair.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y python3
INFO,5,BP64B8A7E2,LABEL,Required pattern not found: Checks if LABEL values with spaces are correctly quoted.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y python3
INFO,5,BP64B8A7E2,LABEL,Required pattern not found: Checks if inner quote characters in LABEL values are correctly escaped.,"Ensure each LABEL instruction is correctly formatted with key-value pairs. Strings with spaces should be quoted, and inner quote characters must be escaped. Consider combining multiple LABEL instructions into a single instruction to optimize readability and maintainability. Follow organizational guidelines for label keys and values.",RUN apt-get install -y python3
HIGH,5,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Check if the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, use 'gosu' for operations requiring initial root access. Do not frequently switch users with the USER instruction to keep the Dockerfile simple and reduce layers.",RUN apt-get install -y python3
MEDIUM,5,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes for readability.,Ensure complex RUN commands are split across multiple lines for readability. Combine apt-get update with apt-get install in the same RUN statement to avoid caching issues. Use --no-install-recommends with apt-get install to minimize the image size. Consider using 'set -o pipefail' for piped commands to catch errors effectively. Review the use of here documents and 'set -o pipefail' manually for correctness.,RUN apt-get install -y python3
