Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
HIGH,1,BP9F076259,Leverage build cache,"Due to the linter's inability to parse Dockerfile structure or understand context across multiple instructions, verifying the optimal use of the build cache requires manual review. This includes ensuring instructions are ordered to maximize cache reuse, avoiding unnecessary cache invalidation, and structuring commands to leverage caching effectively.","Manually review your Dockerfile to ensure instructions are ordered in a way that maximizes the reuse of the build cache. Place instructions that are less likely to change (e.g., installing packages) before instructions that change more frequently (e.g., copying source code).",Global Check: Manual Review
MEDIUM,1,BPAD173E04,RUN,"Due to the linter's limitations, it cannot verify if RUN instructions that use apt-get update and apt-get install are optimized for caching and do not leave the apt cache in the image layer. Manual review is required to ensure that apt-get update is always paired with apt-get install in the same RUN instruction to avoid caching issues, and that the apt cache is cleaned up afterwards to minimize the image size.",Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,Global Check: Manual Review
HIGH,1,BPAEDF7F2F,Exclude with .dockerignore,Required file not found: '.dockerignore'. Check if a .dockerignore file exists in the same directory as the Dockerfile.,Create a .dockerignore file in the same directory as your Dockerfile to exclude files not relevant to the build.,Global Check: File '.dockerignore'
MEDIUM,1,BPAF7FDF55,Don't install unnecessary packages,"Due to the linter's limitations, it cannot determine the necessity of all packages in the context of the image's purpose. Manual review is required to ensure only necessary packages are installed.","Review the Dockerfile to ensure it only installs packages necessary for the application or service to run. Remove any packages that are used for convenience, debugging, or are otherwise unnecessary for the operation of the container.",Global Check: Manual Review
HIGH,1,BPD5DA0774,Build and test your images in CI,"This check requires verifying that Docker images are built and tested automatically in a CI/CD pipeline, which cannot be determined from the Dockerfile alone. It involves external CI/CD configuration and setup.","Ensure your project's CI/CD pipeline is configured to automatically build and test the Docker image upon any new commits or pull requests. This might involve setting up GitHub Actions, GitLab CI/CD, Jenkins, or any other CI/CD tools to trigger Docker build and test commands.",Global Check: Manual Review
MEDIUM,1,BPDE4F1AAB,VOLUME,"Instruction 'VOLUME' count is 0, which violates the requirement (less than 1). Ensures at least one VOLUME instruction exists to expose mutable or user-serviceable parts of the image.","Add at least one VOLUME instruction to your Dockerfile to expose any database storage area, configuration storage, or files/folders created by your Docker container.",Global Check: VOLUME Count
MEDIUM,1,BPFAEF57A2,ENTRYPOINT,"Instruction 'ENTRYPOINT' count is 0, which violates the requirement (less than 1). Ensures at least one ENTRYPOINT instruction exists.","Ensure your Dockerfile includes an ENTRYPOINT instruction using the exec form (e.g., ENTRYPOINT [""executable"", ""param1"", ""param2""]). There should be exactly one ENTRYPOINT and at most one CMD instruction, where CMD provides default parameters.",Global Check: ENTRYPOINT Count
HIGH,1,BPFE9F359F,Decouple applications,"Due to the linter's limitations in understanding Dockerfile structure, application architecture, and the context across multiple lines or instructions, assessing whether a Dockerfile adheres to the principle of decoupling applications requires manual review. This involves evaluating if the Dockerfile represents a single concern per container, which cannot be reliably automated without understanding the broader context of the application's architecture and its components.","Ensure that each container focuses on a single concern to facilitate scalability and reusability. If your application consists of multiple components (e.g., web server, database, cache), consider splitting these into separate containers. Review your Dockerfile and application architecture to identify opportunities for decoupling into more modular containers.",Global Check: Manual Review
HIGH,1,BP32CAE590,Choose the right base image,Required pattern not found: Checks if the FROM instruction specifies the 'scratch' image for minimal base. (Expected pattern: '^FROM\s+scratch$'),"Choose a minimal base image that is appropriate for your project's needs, such as 'alpine' for a small, security-focused base, or 'scratch' for the most minimal setup. Avoid using the ':latest' tag to ensure your builds are predictable and stable. Always verify the source of your base image to ensure it is trusted and secure.",FROM ubuntu:latest
HIGH,1,BP32CAE590,Choose the right base image,Required pattern not found: Checks if the FROM instruction specifies an 'alpine' image for a minimal base. (Expected pattern: '^FROM\s+alpine'),"Choose a minimal base image that is appropriate for your project's needs, such as 'alpine' for a small, security-focused base, or 'scratch' for the most minimal setup. Avoid using the ':latest' tag to ensure your builds are predictable and stable. Always verify the source of your base image to ensure it is trusted and secure.",FROM ubuntu:latest
HIGH,1,BP32CAE590,Choose the right base image,Disallowed pattern found: Using 'latest' tag for base image.,"Choose a minimal base image that is appropriate for your project's needs, such as 'alpine' for a small, security-focused base, or 'scratch' for the most minimal setup. Avoid using the ':latest' tag to ensure your builds are predictable and stable. Always verify the source of your base image to ensure it is trusted and secure.",FROM ubuntu:latest
HIGH,1,BP8E7F00CF,FROM,Required pattern not found: Checks if the FROM instruction specifies an Alpine base image. (Expected pattern: '^\s*FROM\s+alpine'),"Ensure the base image is the current official Alpine image to minimize size and maintain security. If not using Alpine, manually verify that the chosen base image is current and official.",FROM ubuntu:latest
HIGH,1,BPB8CA77FB,Pin base image versions,Required pattern not found: Check if the FROM instruction specifies an image pinned by digest. (Expected pattern: '^\s*FROM\s+[\w\d.-]+(@sha256:[a-f0-9]{64})?(\s+|$)'),Ensure the base image in the FROM instruction is pinned to a specific digest to guarantee reproducibility and avoid unexpected changes.,FROM ubuntu:latest
HIGH,2,BP32CAE590,Choose the right base image,Required pattern not found: Checks if the FROM instruction specifies the 'scratch' image for minimal base. (Expected pattern: '^FROM\s+scratch$'),"Choose a minimal base image that is appropriate for your project's needs, such as 'alpine' for a small, security-focused base, or 'scratch' for the most minimal setup. Avoid using the ':latest' tag to ensure your builds are predictable and stable. Always verify the source of your base image to ensure it is trusted and secure.",FROM python:3.9 AS builder
HIGH,2,BP32CAE590,Choose the right base image,Required pattern not found: Checks if the FROM instruction specifies an 'alpine' image for a minimal base. (Expected pattern: '^FROM\s+alpine'),"Choose a minimal base image that is appropriate for your project's needs, such as 'alpine' for a small, security-focused base, or 'scratch' for the most minimal setup. Avoid using the ':latest' tag to ensure your builds are predictable and stable. Always verify the source of your base image to ensure it is trusted and secure.",FROM python:3.9 AS builder
HIGH,2,BP8E7F00CF,FROM,Required pattern not found: Checks if the FROM instruction specifies an Alpine base image. (Expected pattern: '^\s*FROM\s+alpine'),"Ensure the base image is the current official Alpine image to minimize size and maintain security. If not using Alpine, manually verify that the chosen base image is current and official.",FROM python:3.9 AS builder
HIGH,2,BPB8CA77FB,Pin base image versions,Required pattern not found: Check if the FROM instruction specifies an image pinned by digest. (Expected pattern: '^\s*FROM\s+[\w\d.-]+(@sha256:[a-f0-9]{64})?(\s+|$)'),Ensure the base image in the FROM instruction is pinned to a specific digest to guarantee reproducibility and avoid unexpected changes.,FROM python:3.9 AS builder
MEDIUM,4,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get update
MEDIUM,4,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get update
MEDIUM,4,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get update
MEDIUM,5,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y python3
MEDIUM,5,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y python3
MEDIUM,5,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y python3
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y vim nano curl wget
MEDIUM,6,BPAF7FDF55,Don't install unnecessary packages,"Disallowed keyword(s) found ('vim', 'nano', 'emacs'). Checks for the presence of common text editors which are unnecessary in most Docker images.","Review the Dockerfile to ensure it only installs packages necessary for the application or service to run. Remove any packages that are used for convenience, debugging, or are otherwise unnecessary for the operation of the container.",RUN apt-get install -y vim nano curl wget
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y nginx
MEDIUM,7,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y nginx
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y redis-server
MEDIUM,10,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y redis-server
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y postgresql
MEDIUM,12,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y postgresql
MEDIUM,14,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN mkdir -p /var/log/myapp
MEDIUM,14,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN mkdir -p /var/log/myapp
MEDIUM,14,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN mkdir -p /var/log/myapp
MEDIUM,15,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,"RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,"RUN echo ""log data"" > /var/log/app.log"
MEDIUM,15,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,"RUN echo ""log data"" > /var/log/app.log"
HIGH,17,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path. (Expected pattern: '^\s*WORKDIR\s+\/.*'),Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd ... && do-something' with WORKDIR followed by the desired command without 'cd'.,WORKDIR app
HIGH,23,BP08E4DA4E,CMD,"Required pattern not found: Checks if CMD is used in the exec form. (Expected pattern: '^CMD\s+\[""(?:[^""]+"",\s*)+""[^""]+""\]')","Ensure CMD is used in the exec form, e.g., CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.","CMD [""sh"", ""-c"", ""nginx & python3 app.py""]"
MEDIUM,25,BPAD173E04,RUN,Required pattern not found: Checks if RUN instructions are split across multiple lines using backslashes for readability. (Expected pattern: '^\s*RUN\s+.*\\$'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y redis-server
MEDIUM,25,BPAD173E04,RUN,Required pattern not found: Detects if --no-install-recommends flag is used with apt-get install to minimize image size. (Expected pattern: '^\s*RUN\s+.*--no-install-recommends'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y redis-server
MEDIUM,25,BPAD173E04,RUN,Required pattern not found: Checks for the use of || exit 1 to ensure the build fails if a command in the pipe fails. (Expected pattern: '^\s*RUN\s+.*\|\|\s+exit\s+1'),Ensure that complex or long RUN instructions are split across multiple lines for readability. Always use apt-get update in combination with apt-get install in the same RUN instruction to avoid caching issues. Use the --no-install-recommends flag with apt-get install to minimize the image size. Consider using || exit 1 after pipe commands to ensure the build fails if any command in the pipe fails. Review the Dockerfile manually to ensure apt-get instructions are optimized for caching and do not leave the apt cache in the image layer.,RUN apt-get install -y redis-server
